DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5
4,LAKE MACQUARIE,3438937,NORMAL,,DUDLEY RD,CHARLESTOWN,2290,1698/755233,RE1,696,M,1/7/2017,8990,14A(1),14G,1/7/2016,8990,14A(1),14G,1/7/2015,8990,14A(1),14G,1/7/2014,8990,14A(1),14G,1/7/2013,8350,14A(1),14G
4,LAKE MACQUARIE,3438938,NORMAL,7,BULA ST,CHARLESTOWN,2290,"75, 242, 325, 429, 519/755233 52/878036 7098/1052988 7103/1054339 7361, 7362, 7363/1161950 Crown Reserve 74090",RE1,25.059,H,1/7/2017,2260000,14A(1),6A(1),1/7/2016,2260000,14A(1),6A(1),1/7/2015,2259000,14A(2),6A(1),1/7/2014,2600000,14A(1),6A(1),1/7/2013,2259000,14A(2),6A(1)
4,LAKE MACQUARIE,3438943,NORMAL,22,KALEEN ST,CHARLESTOWN,2290,"1, 2, 3, 4, 5, 6, 7, 8/28/238261 101, 513, 515, 516, 517, 848, 849, 850, 875, 877/755233 7068/1060808",E2,17.026,H,1/7/2017,770000,14A(1),6A(1),1/7/2016,700000,14A(1),6A(1),1/7/2015,700000,14A(2),6A(1),1/7/2014,667000,14A(1),6A(1),1/7/2013,622000,14A(2),6A(1)
4,LAKE MACQUARIE,3438944,NORMAL,56,MILSON ST,CHARLESTOWN,2290,"887/660274 509, 977, 978/755233 7069/1057081 7073/1059501 7072/1118504 7071/1118971 7325/1153921",E2,12.98,H,1/7/2017,575000,14A(1),6A(1),1/7/2016,523000,14A(1),6A(1),1/7/2015,475000,14A(2),6A(1),1/7/2014,517000,14A(1),6A(1),1/7/2013,467500,14A(2),6A(1)
4,LAKE MACQUARIE,3438970,NORMAL,153A,UNGALA RD,BLACKSMITHS,2281,428/755233,R3,250,M,1/7/2017,317000,14A(1),6A(1),1/7/2016,317000,14A(1),6A(1),1/7/2015,263000,14A(1),6A(1),1/7/2014,373000,14A(1),6A(1),1/7/2013,347000,14A(1),6A(1)
4,LAKE MACQUARIE,3438972,NORMAL,,GOMMERA ST,BLACKSMITHS,2281,"463, 464, 465, 466, 467/755233",RE1,1493,M,1/7/2017,9680,14A(1),6A(1),1/7/2016,9680,14A(1),6A(1),1/7/2015,9680,14A(1),6A(1),1/7/2014,9680,14A(1),6A(1),1/7/2013,8960,14A(1),6A(1)
4,LAKE MACQUARIE,3438973,NORMAL,116,UNGALA RD,BLACKSMITHS,2281,"468, 469, 470, 471, 472, 473, 474, 475, 476, 477, 478, 479, 480, 481/755233",RE1,4870,M,1/7/2017,31200,14A(1),6A(1),1/7/2016,31200,14A(1),6A(1),1/7/2015,31200,14A(1),6A(1),1/7/2014,31200,14A(1),6A(1),1/7/2013,29000,14A(1),6A(1)
4,LAKE MACQUARIE,3438998,NORMAL,39,MANEELA ST,BLACKSMITHS,2281,7047/1021261,RE1,2125,M,1/7/2017,8080,14A(1),6A(1),1/7/2016,8080,14A(1),6A(1),1/7/2015,8080,14A(1),6A(1),1/7/2014,8080,14A(1),6A(1),1/7/2013,7500,14A(1),6A(1)
4,LAKE MACQUARIE,3439001,NORMAL,1A,CREEK RESERVE RD,BOOLAROO,2284,1/43379,RE1,7142,M,1/7/2017,53800,14A(1),6A(1),1/7/2016,53800,14A(1),6A(1),1/7/2015,53800,14A(1),6A(1),1/7/2014,53800,14A(1),6A(1),1/7/2013,50000,14A(1),6A(1)
4,LAKE MACQUARIE,3439004,NORMAL,105,COLLIER ST,REDHEAD,2290,7096/1029519,RE1,1287,M,1/7/2017,8250,14A(1),6A(1),1/7/2016,8250,14A(1),6A(1),1/7/2015,8250,14A(1),6A(1),1/7/2014,8250,14A(1),6A(1),1/7/2013,7500,14A(1),6A(1)
4,LAKE MACQUARIE,3439007,NORMAL,13,ILUKA ST,REDHEAD,2290,"1/530572 3/722257 1, 2/726245",E2,6.77,H,1/7/2017,421000,14A(1),6A(1),1/7/2016,383000,14A(1),6A(1),1/7/2015,348000,14A(1),6A(1),1/7/2014,335000,60A(1)(a),6A(1),1/7/2013,335000,60A(1)(a),6A(1)
4,LAKE MACQUARIE,3425783,NORMAL,36,BOURNVILLE RD,RATHMINES,2283,2321/1133401,R2,526.5,M,1/7/2017,204000,14A(1),6A(1),1/7/2016,185000,14A(1),6A(1),1/7/2015,162000,14A(1),6A(1),1/7/2014,149000,14A(1),6A(1),1/7/2013,143000,14A(1),6A(1)
4,LAKE MACQUARIE,3425784,NORMAL,45,HAMPSTEAD WAY,RATHMINES,2283,2322/1133401,R2,608.5,M,1/7/2017,206000,14A(1),6A(1),1/7/2016,187000,14A(1),6A(1),1/7/2015,164000,14A(1),6A(1),1/7/2014,150000,14A(1),6A(1),1/7/2013,144000,14A(1),6A(1)
4,LAKE MACQUARIE,3426887,NORMAL,46,PAYTEN ST,ERARING,2264,151/1133983,E4,6100,M,1/7/2017,483000,14A(1),6A(1),1/7/2016,439000,14A(1),6A(1),1/7/2015,338000,14A(1),6A(1),1/7/2014,325000,14A(1),6A(1),1/7/2013,283000,14A(1),6A(1)
4,LAKE MACQUARIE,3426888,NORMAL,50,PAYTEN ST,ERARING,2264,152/1133983,E4,1.082,H,1/7/2017,869000,14A(1),6A(1),1/7/2016,820000,14A(1),6A(1),1/7/2015,626000,14A(1),6A(1),1/7/2014,585000,14A(1),6A(1),1/7/2013,570000,14A(1),6A(1)
4,LAKE MACQUARIE,3437876,NORMAL,61,ROSE ST,BLACKALLS PARK,2283,1/1135751,R2,1628,M,1/7/2017,333000,14A(1),6A(1),1/7/2016,297000,14A(1),6A(1),1/7/2015,268000,14A(1),6A(1),1/7/2014,208000,14A(1),6A(1),1/7/2013,245000,14A(1),6A(1)
4,LAKE MACQUARIE,3437877,NORMAL,63,ROSE ST,BLACKALLS PARK,2283,2/1135751,R2,1434,M,1/7/2017,314000,14A(1),6A(1),1/7/2016,280000,14A(1),6A(1),1/7/2015,252000,14A(1),6A(1),1/7/2014,195000,14A(1),6A(1),1/7/2013,228000,14A(1),6A(1)
4,LAKE MACQUARIE,3437878,NORMAL,65,ROSE ST,BLACKALLS PARK,2283,3/1135751,R2,765.3,M,1/7/2017,289000,14A(1),6A(1),1/7/2016,258000,14A(1),6A(1),1/7/2015,232000,14A(1),6A(1),1/7/2014,180000,14A(1),6A(1),1/7/2013,228000,14A(1),6A(1)
4,LAKE MACQUARIE,3437879,NORMAL,67,ROSE ST,BLACKALLS PARK,2283,4/1135751,R2,772.9,M,1/7/2017,297000,14A(1),6A(1),1/7/2016,265000,14A(1),6A(1),1/7/2015,239000,14A(1),6A(1),1/7/2014,185000,14A(1),6A(1),1/7/2013,228000,14A(1),6A(1)
4,LAKE MACQUARIE,3437880,NORMAL,69,ROSE ST,BLACKALLS PARK,2283,5/1135751,R2,1469,M,1/7/2017,314000,14A(1),6A(1),1/7/2016,280000,14A(1),6A(1),1/7/2015,252000,14A(1),6A(1),1/7/2014,195000,14A(1),6A(1),1/7/2013,228000,14A(1),6A(1)
4,LAKE MACQUARIE,3437881,NORMAL,62,ROSE ST,BLACKALLS PARK,2283,6/1135751,R2,706,M,1/7/2017,297000,14A(1),6A(1),1/7/2016,265000,14A(1),6A(1),1/7/2015,239000,14A(1),6A(1),1/7/2014,185000,14A(1),6A(1),1/7/2013,217000,35B,6A(1)
4,LAKE MACQUARIE,3437883,NORMAL,56,ROSE ST,BLACKALLS PARK,2283,8/1135751,R2,632.7,M,1/7/2017,297000,14A(1),6A(1),1/7/2016,265000,14A(1),6A(1),1/7/2015,239000,14A(1),6A(1),1/7/2014,185000,14A(1),6A(1),1/7/2013,228000,35B,6A(1)
4,LAKE MACQUARIE,3437884,NORMAL,54,ROSE ST,BLACKALLS PARK,2283,9/1135751,R2,798.8,M,1/7/2017,300000,14A(1),6A(1),1/7/2016,268000,14A(1),6A(1),1/7/2015,241000,14A(1),6A(1),1/7/2014,187000,14A(1),6A(1),1/7/2013,194000,14A(1),6A(1)
4,LAKE MACQUARIE,3430093,NORMAL,52,LAKEVIEW PDE,PELICAN,2281,6501/1134291,R2,387.3,M,1/7/2017,477000,14A(1),6A(1),1/7/2016,404000,14A(1),6A(1),1/7/2015,369000,14A(1),6A(1),1/7/2014,324000,14A(1),6A(1),1/7/2013,324000,14A(1),6A(1)
4,LAKE MACQUARIE,3430094,NORMAL,27,TUREA ST,PELICAN,2281,6502/1134291,R2,323.2,M,1/7/2017,317000,14A(1),6A(1),1/7/2016,268000,14A(1),6A(1),1/7/2015,237000,14A(1),6A(1),1/7/2014,208000,14A(1),6A(1),1/7/2013,208000,14A(1),6A(1)
4,LAKE MACQUARIE,3430096,NORMAL,114,BAKER ST,DORA CREEK,2264,345/1134469,R2,1271,M,1/7/2017,577000,14A(1),6A(1),1/7/2016,493000,14A(1),6A(1),1/7/2015,461000,14A(1),6A(1),1/7/2014,431000,14A(1),6A(1),1/7/2013,416000,14A(1),6A(1)
4,LAKE MACQUARIE,3430251,NORMAL,2,THE WALK,MURRAYS BEACH,2281,129/270485,R1,473.6,M,1/7/2017,246000,14A(1),14E,1/7/2016,205000,14A(1),14E,1/7/2015,190000,14A(1),14E,1/7/2014,181000,14A(1),14E,1/7/2013,185000,14A(1),14E
4,LAKE MACQUARIE,3430252,NORMAL,4,THE WALK,MURRAYS BEACH,2281,130/270485,R1,463.2,M,1/7/2017,259000,14A(1),14E,1/7/2016,216000,14A(1),14E,1/7/2015,200000,14A(1),14E,1/7/2014,190000,14A(1),14E,1/7/2013,195000,14A(1),14E
4,LAKE MACQUARIE,3430253,NORMAL,6,THE WALK,MURRAYS BEACH,2281,131/270485,R1,447.5,M,1/7/2017,259000,14A(1),14E,1/7/2016,216000,14A(1),14E,1/7/2015,200000,14A(1),14E,1/7/2014,190000,14A(1),14E,1/7/2013,195000,14A(1),14E
4,LAKE MACQUARIE,3430254,NORMAL,8,THE WALK,MURRAYS BEACH,2281,132/270485,R1,443.2,M,1/7/2017,259000,14A(1),14E,1/7/2016,216000,14A(1),14E,1/7/2015,200000,14A(1),14E,1/7/2014,190000,14A(1),14E,1/7/2013,195000,14A(1),14E
4,LAKE MACQUARIE,3430255,NORMAL,136,JETTY POINT DR,MURRAYS BEACH,2281,133/270485,R1,649.5,M,1/7/2017,252000,14A(1),14E,1/7/2016,210000,14A(1),14E,1/7/2015,194000,14A(1),14E,1/7/2014,185000,14A(1),14E,1/7/2013,190000,14A(1),14E
4,LAKE MACQUARIE,3430256,NORMAL,10,THE WALK,MURRAYS BEACH,2281,134/270485,R1,402.4,M,1/7/2017,259000,14A(1),14E,1/7/2016,216000,14A(1),14E,1/7/2015,200000,14A(1),14E,1/7/2014,190000,14A(1),14E,1/7/2013,195000,14A(1),14E
4,LAKE MACQUARIE,3430257,NORMAL,134,JETTY POINT DR,MURRAYS BEACH,2281,135/270485,R1,543.6,M,1/7/2017,252000,14A(1),14E,1/7/2016,210000,14A(1),14E,1/7/2015,194000,14A(1),14E,1/7/2014,185000,14A(1),14E,1/7/2013,190000,14A(1),14E
4,LAKE MACQUARIE,3430258,NORMAL,132,JETTY POINT DR,MURRAYS BEACH,2281,136/270485,R1,446.3,M,1/7/2017,288000,14A(1),14E,1/7/2016,240000,14A(1),14E,1/7/2015,222000,14A(1),14E,1/7/2014,211000,14A(1),14E,1/7/2013,216000,14A(1),14E
4,LAKE MACQUARIE,3430259,NORMAL,138,JETTY POINT DR,MURRAYS BEACH,2281,137/270485,R1,593.6,M,1/7/2017,266000,14A(1),14E,1/7/2016,222000,14A(1),14E,1/7/2015,206000,14A(1),14E,1/7/2014,196000,14A(1),14E,1/7/2013,201000,14A(1),14E
4,LAKE MACQUARIE,3430260,NORMAL,140,JETTY POINT DR,MURRAYS BEACH,2281,138/270485,R1,467.6,M,1/7/2017,252000,14A(1),14E,1/7/2016,210000,14A(1),14E,1/7/2015,194000,14A(1),14E,1/7/2014,185000,14A(1),14E,1/7/2013,190000,14A(1),14E
4,LAKE MACQUARIE,3430261,NORMAL,11A,SALTWATER ROW,MURRAYS BEACH,2281,139/270485,RE1,170.3,M,1/7/2017,1100,14A(1),14E,1/7/2016,1100,14A(1),14E,1/7/2015,1100,14A(1),14E,1/7/2014,1100,14A(1),14E,1/7/2013,1000,14A(1),14E
4,LAKE MACQUARIE,3430263,NORMAL,34F,JETTY POINT DR,MURRAYS BEACH,2281,141/270485,E2,348.5,M,1/7/2017,1080,14A(1),14E,1/7/2016,980,14A(1),14E,1/7/2015,970,14A(1),14E,1/7/2014,930,14A(1),14E,1/7/2013,950,14A(1),14E
4,LAKE MACQUARIE,3429782,UNDERSP,49,MARTIN ST,WARNERS BAY,2282,"1, 2, 3, 4, 5, 6, CP/SP81744",R3,2021,M,1/7/2017,1070000,14A(1),6A(1),1/7/2016,895000,14A(1),6A(1),1/7/2015,820000,14A(1),6A(1),1/7/2014,713000,14A(1),6A(1),1/7/2013,651000,14A(1),6A(1)
4,LAKE MACQUARIE,3428156,NORMAL,,PACIFIC HWY,SWANSEA,2281,PT 7037/1029145 LEASE ATTACHED TO PROPERTY Licence 430448,E2,400,M,1/7/2017,8550,14A(1),6A(1),1/7/2016,7770,14A(1),6A(1),1/7/2015,7690,14A(1),6A(1),1/7/2014,7390,14A(1),6A(1),1/7/2013,6840,14A(1),6A(1)
4,LAKE MACQUARIE,3433482,NORMAL,127,MACQUARIE RD,MACQUARIE HILLS,2285,41/1132840,R2,1.407,H,1/7/2017,816000,14A(1),6A(1),1/7/2016,758000,14A(1),6A(1),1/7/2015,676000,14A(1),6A(1),1/7/2014,612000,14A(1),6A(1),1/7/2013,582000,14A(1),6A(1)
4,LAKE MACQUARIE,3439800,NORMAL,11C,WATKINS ST,WEST WALLSEND,2286,1/2/940991,R2,183,M,1/7/2017,31500,14A(1),6A(1),1/7/2016,31500,14A(1),6A(1),1/7/2015,31500,14A(1),6A(1),1/7/2014,28600,14A(1),6A(1),1/7/2013,27900,14A(1),6A(1)
4,LAKE MACQUARIE,3443300,NORMAL,,NIKKIN ST,BELMONT NORTH,2280,"1, 2, 3, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41/L/16392",R2,1.3,H,1/7/2017,1730000,14A(1),6A(1),1/7/2016,1610000,14A(1),6A(1),1/7/2015,1440000,14A(1),6A(1),1/7/2014,1300000,14A(1),6A(1),1/7/2013,1300000,14A(1),6A(1)
4,LAKE MACQUARIE,3443366,NORMAL,50-50B,YAMBO ST,MORISSET,2264,PT 100/1116960,B3,607.5,M,1/7/2017,371000,14A(1),6A(1),1/7/2016,337000,14A(1),6A(1),1/7/2015,293000,14A(1),6A(1),1/7/2014,256000,14A(1),6A(1),1/7/2013,256000,14A(1),6A(1)
4,LAKE MACQUARIE,3443368,NORMAL,103,DORA ST,MORISSET,2264,PT 100/1116960,B3,5169.2,M,1/7/2017,3100000,14A(1),6A(1),1/7/2016,2820000,14A(1),6A(1),1/7/2015,2560000,14A(1),6A(1),1/7/2014,2330000,14A(1),6A(1),1/7/2013,2330000,14A(1),6A(1)
4,LAKE MACQUARIE,3425893,NORMAL,6,THE PARADE,BELMONT,2280,1961/729007,RE1,1705,M,1/7/2017,12900,14A(1),6A(1),1/7/2016,12900,14A(1),6A(1),1/7/2015,12900,14A(1),6A(1),1/7/2014,12900,14A(1),6A(1),1/7/2013,12000,14A(1),6A(1)
4,LAKE MACQUARIE,3425896,NORMAL,4,LAMINGTON DR,MOUNT HUTTON,2290,2010/729029,E4,1389,M,1/7/2017,323000,14A(1),6A(1),1/7/2016,281000,14A(1),6A(1),1/7/2015,225000,14A(1),6A(1),1/7/2014,216000,14A(1),6A(1),1/7/2013,200000,14A(1),6A(1)
4,LAKE MACQUARIE,3425905,NORMAL,6,LAMINGTON DR,MOUNT HUTTON,2290,2011/729029,E4,2230,M,1/7/2017,429000,14A(1),6A(1),1/7/2016,373000,14A(1),6A(1),1/7/2015,298000,14A(1),6A(1),1/7/2014,287000,14A(1),6A(1),1/7/2013,258000,14A(1),6A(1)
4,LAKE MACQUARIE,3425907,NORMAL,3A,BAREKI RD,ELEEBANA,2282,1974/729947,RE1,4196,M,1/7/2017,300000,14A(1),6A(1),1/7/2016,300000,14A(1),6A(1),1/7/2015,300000,14A(1),6A(1),1/7/2014,300000,14A(1),6A(1),1/7/2013,300000,14A(1),6A(1)
4,LAKE MACQUARIE,3436038,NORMAL,59A,ILFORD AVE,BUTTABA,2283,4/553738 Licence 409476,R2,1026.7,M,1/7/2017,616000,14A(1),14I,1/7/2016,540000,14A(1),14I,1/7/2015,587000,14A(1),14I,1/7/2014,510000,14A(1),14I,1/7/2013,469000,14A(1),14I
4,LAKE MACQUARIE,3436022,NORMAL,1A,BAREKI RD,ELEEBANA,2282,"1, 2/1050819 Licence 431663",RE1,1.96,H,1/7/2017,108000,14A(1),14I,1/7/2016,108000,14A(1),14I,1/7/2015,108000,14A(1),14I,1/7/2014,108000,14A(1),14I,1/7/2013,100000,14A(1),14I
4,LAKE MACQUARIE,3427931,NORMAL,22A,GEORGE ST,DUDLEY,2290,29/B/2304,R3,404.7,M,1/7/2017,431000,14A(1),6A(1),1/7/2016,345000,14A(1),6A(1),1/7/2015,315000,14A(1),6A(1),1/7/2014,271819,14A(1),6A(1),1/7/2013,252000,14A(1),6A(1)
4,LAKE MACQUARIE,3427932,NORMAL,22,GEORGE ST,DUDLEY,2290,30/B/2304,R3,404.7,M,1/7/2017,431000,14A(1),6A(1),1/7/2016,345000,14A(1),6A(1),1/7/2015,315000,14A(1),6A(1),1/7/2014,271819,14A(1),6A(1),1/7/2013,252000,14A(1),6A(1)
4,LAKE MACQUARIE,3427537,NORMAL,17,GRAND VALLEY WAY,RANKIN PARK,2287,5/1134189,R2,3202,M,1/7/2017,498000,14A(1),6A(1),1/7/2016,453000,14A(1),6A(1),1/7/2015,394000,14A(1),6A(1),1/7/2014,343000,14A(1),6A(1),1/7/2013,321000,14A(1),6A(1)
4,LAKE MACQUARIE,3427538,NORMAL,15,GRAND VALLEY WAY,NEW LAMBTON HEIGHTS,2305,6/1134189,R2,2988,M,1/7/2017,496000,14A(1),6A(1),1/7/2016,451000,14A(1),6A(1),1/7/2015,392000,14A(1),6A(1),1/7/2014,341000,14A(1),6A(1),1/7/2013,315000,14A(1),6A(1)
4,LAKE MACQUARIE,3427051,NORMAL,16-18,MAUDE ST,BELMONT,2280,1123/1134145,B2,1214,M,1/7/2017,766000,14A(1),6A(1),1/7/2016,696000,14A(1),6A(1),1/7/2015,605000,14A(1),6A(1),1/7/2014,528000,14A(1),6A(1),1/7/2013,492000,14A(1),6A(1)
4,LAKE MACQUARIE,3442310,NORMAL,209,BRIGHTON AVE,TORONTO,2283,"44, 46/11/2505 1/34315 100, 101, 103/243194 13, 14, 15/1002630 1/1092676",B2,3659.13,M,1/7/2017,2040000,14A(1),6A(1),1/7/2016,2040000,14A(1),6A(1),1/7/2015,1730000,14A(1),6A(1),1/7/2014,1610000,14A(1),6A(1),1/7/2013,1610000,14A(1),6A(1)
4,LAKE MACQUARIE,3427779,NORMAL,16,HIGH ST,WYEE POINT,2259,1/1133927,R2,399.4,M,1/7/2017,167000,14A(1),6A(1),1/7/2016,142000,14A(1),6A(1),1/7/2015,128000,14A(1),6A(1),1/7/2014,111000,14A(1),6A(1),1/7/2013,106000,14A(1),6A(1)
4,LAKE MACQUARIE,3427780,NORMAL,16A,HIGH ST,WYEE POINT,2259,2/1133927,R2,469.6,M,1/7/2017,157000,14A(1),6A(1),1/7/2016,134000,14A(1),6A(1),1/7/2015,121000,14A(1),6A(1),1/7/2014,105000,14A(1),6A(1),1/7/2013,100000,14A(1),6A(1)
4,LAKE MACQUARIE,3433480,NORMAL,26,MANDOLONG ST,MORISSET,2264,"5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16/21/758707",RE1,1.2,H,1/7/2017,38800,14A(1),6A(1),1/7/2016,38800,14A(1),6A(1),1/7/2015,38800,14A(1),6A(1),1/7/2014,38800,14A(1),6A(1),1/7/2013,36000,14A(1),6A(1)
4,LAKE MACQUARIE,3433505,NORMAL,30,WYEE RD,WYEE,2259,"545/727762 470, 501/755242 555/821108 7025/1030778 7024/1068372 7022, 7023/1068373 7079/1073310",RE1,317.88,H,1/7/2017,900000,14A(1),6A(1),1/7/2016,900000,14A(1),6A(1),1/7/2015,900000,14A(1),6A(1),1/7/2014,900000,14A(1),6A(1),1/7/2013,900000,14A(1),6A(1)
4,LAKE MACQUARIE,3441874,NORMAL,10,KINROSS AVE,CAMERON PARK,2285,1001/1133574,R2,744,M,1/7/2017,272000,14A(1),6A(1),1/7/2016,213000,14A(1),6A(1),1/7/2015,194000,14A(1),6A(1),1/7/2014,173000,14A(1),6A(1),1/7/2013,173000,14A(1),6A(1)
4,LAKE MACQUARIE,3441875,NORMAL,8,KINROSS AVE,CAMERON PARK,2285,1002/1133574,R2,683.1,M,1/7/2017,244000,14A(1),6A(1),1/7/2016,205000,14A(1),6A(1),1/7/2015,186000,14A(1),6A(1),1/7/2014,166000,14A(1),6A(1),1/7/2013,166000,14A(1),6A(1)
4,LAKE MACQUARIE,3426824,NORMAL,,SYDNEY ST,AWABA,2283,1/32/758041,E3,1.419,H,1/7/2017,165000,14A(1),6A(1),1/7/2016,150000,14A(1),6A(1),1/7/2015,150000,14A(1),6A(1),1/7/2014,150000,14A(1),6A(1),1/7/2013,143000,14A(1),6A(1)
4,LAKE MACQUARIE,3429888,NORMAL,15,BRIGHTON ST,ARCADIA VALE,2283,1/1132935,R2,654,M,1/7/2017,219000,14A(1),6A(1),1/7/2016,194000,14A(1),6A(1),1/7/2015,164000,14A(1),6A(1),1/7/2014,144000,14A(1),6A(1),1/7/2013,139000,14A(1),6A(1)
4,LAKE MACQUARIE,3429889,NORMAL,15A,BRIGHTON ST,ARCADIA VALE,2283,2/1132935,R2,1053,M,1/7/2017,235000,14A(1),6A(1),1/7/2016,208000,14A(1),6A(1),1/7/2015,176000,14A(1),6A(1),1/7/2014,154000,14A(1),6A(1),1/7/2013,149000,14A(1),6A(1)
4,LAKE MACQUARIE,3445340,NORMAL,9,ESPIRIT CL,ELEEBANA,2282,12/1135633,R2,849,M,1/7/2017,307000,14A(1),6A(1),1/7/2016,279000,14A(1),6A(1),1/7/2015,249000,14A(1),6A(1),1/7/2014,226000,14A(1),6A(1),1/7/2013,200000,14A(1),6A(1)
4,LAKE MACQUARIE,3445341,NORMAL,11,ESPIRIT CL,ELEEBANA,2282,13/1135633,R2,934.9,M,1/7/2017,320000,14A(1),6A(1),1/7/2016,291000,14A(1),6A(1),1/7/2015,260000,14A(1),6A(1),1/7/2014,236000,14A(1),6A(1),1/7/2013,209000,14A(1),6A(1)
4,LAKE MACQUARIE,3449510,NORMAL,95,SKYE POINT RD,COAL POINT,2283,231/1130903,R2,1069,M,1/7/2017,291000,14A(1),6A(1),1/7/2016,253000,14A(1),6A(1),1/7/2015,253000,14A(1),6A(1),1/7/2014,230000,14A(1),6A(1),1/7/2013,221000,14A(1),6A(1)
4,LAKE MACQUARIE,3426733,NORMAL,208,SOUTH ST,WINDALE,2306,1996/726284,R2,935.2,M,1/7/2017,17400,14A(1),6A(1),1/7/2016,13400,14A(1),6A(1),1/7/2015,12400,14A(1),6A(1),1/7/2014,10400,14A(1),6A(1),1/7/2013,9400,14A(1),6A(1)
4,LAKE MACQUARIE,3426734,NORMAL,210,SOUTH ST,WINDALE,2306,1995/726284,R2,2307,M,1/7/2017,30600,14A(1),6A(1),1/7/2016,23500,14A(1),6A(1),1/7/2015,21800,14A(1),6A(1),1/7/2014,18300,14A(1),6A(1),1/7/2013,16500,14A(1),6A(1)
4,LAKE MACQUARIE,3444560,NORMAL,40,NORTHRIDGE DR,CAMERON PARK,2285,547/1133276,R2,700,M,1/7/2017,231000,14A(1),6A(1),1/7/2016,208000,14A(1),6A(1),1/7/2015,189000,14A(1),6A(1),1/7/2014,170000,14A(1),6A(1),1/7/2013,170000,14A(1),6A(1)
4,LAKE MACQUARIE,3444514,NORMAL,9,RIDGEMONT AVE,CAMERON PARK,2285,501/1133276,R2,650.1,M,1/7/2017,214000,14A(1),6A(1),1/7/2016,193000,14A(1),6A(1),1/7/2015,175000,14A(1),6A(1),1/7/2014,158000,14A(1),6A(1),1/7/2013,158000,14A(1),6A(1)
4,LAKE MACQUARIE,3444515,NORMAL,14,NORTHRIDGE DR,CAMERON PARK,2285,502/1133276,R2,620.1,M,1/7/2017,214000,14A(1),6A(1),1/7/2016,193000,14A(1),6A(1),1/7/2015,175000,14A(1),6A(1),1/7/2014,158000,14A(1),6A(1),1/7/2013,158000,14A(1),6A(1)
4,LAKE MACQUARIE,3444516,NORMAL,16,NORTHRIDGE DR,CAMERON PARK,2285,503/1133276,R2,620.1,M,1/7/2017,214000,14A(1),6A(1),1/7/2016,193000,14A(1),6A(1),1/7/2015,175000,14A(1),6A(1),1/7/2014,158000,14A(1),6A(1),1/7/2013,158000,14A(1),6A(1)
4,LAKE MACQUARIE,3444517,NORMAL,18,NORTHRIDGE DR,CAMERON PARK,2285,504/1133276,R2,620.1,M,1/7/2017,214000,14A(1),6A(1),1/7/2016,193000,14A(1),6A(1),1/7/2015,175000,14A(1),6A(1),1/7/2014,158000,14A(1),6A(1),1/7/2013,158000,14A(1),6A(1)
4,LAKE MACQUARIE,3444518,NORMAL,20,NORTHRIDGE DR,CAMERON PARK,2285,505/1133276,R2,620,M,1/7/2017,207000,14A(1),6A(1),1/7/2016,186000,14A(1),6A(1),1/7/2015,169000,14A(1),6A(1),1/7/2014,152000,14A(1),6A(1),1/7/2013,152000,14A(1),6A(1)
4,LAKE MACQUARIE,3444519,NORMAL,22,NORTHRIDGE DR,CAMERON PARK,2285,506/1133276,R2,668,M,1/7/2017,207000,14A(1),6A(1),1/7/2016,186000,14A(1),6A(1),1/7/2015,169000,14A(1),6A(1),1/7/2014,152000,14A(1),6A(1),1/7/2013,152000,14A(1),6A(1)
4,LAKE MACQUARIE,3444520,NORMAL,24,NORTHRIDGE DR,CAMERON PARK,2285,507/1133276,R2,692.5,M,1/7/2017,207000,14A(1),6A(1),1/7/2016,186000,14A(1),6A(1),1/7/2015,169000,14A(1),6A(1),1/7/2014,152000,14A(1),6A(1),1/7/2013,152000,14A(1),6A(1)
4,LAKE MACQUARIE,3444521,NORMAL,26,NORTHRIDGE DR,CAMERON PARK,2285,508/1133276,R2,652.5,M,1/7/2017,207000,14A(1),6A(1),1/7/2016,186000,14A(1),6A(1),1/7/2015,169000,14A(1),6A(1),1/7/2014,152000,14A(1),6A(1),1/7/2013,152000,14A(1),6A(1)
4,LAKE MACQUARIE,3444522,NORMAL,28,NORTHRIDGE DR,CAMERON PARK,2285,509/1133276,R2,649.9,M,1/7/2017,207000,14A(1),6A(1),1/7/2016,186000,14A(1),6A(1),1/7/2015,169000,14A(1),6A(1),1/7/2014,152000,14A(1),6A(1),1/7/2013,152000,14A(1),6A(1)
4,LAKE MACQUARIE,3444523,NORMAL,30,NORTHRIDGE DR,CAMERON PARK,2285,510/1133276,R2,649.9,M,1/7/2017,207000,14A(1),6A(1),1/7/2016,186000,14A(1),6A(1),1/7/2015,169000,14A(1),6A(1),1/7/2014,152000,14A(1),6A(1),1/7/2013,152000,14A(1),6A(1)
